Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2018-10-19,67.6,71.15,67.6,70.05,69.2,3445.0,89.0,238408.0,1248.0,36.23,3.55,2.45
2018-10-17,74.1,74.15,69.0,69.3,70.03,13565.0,251.0,950006.0,10482.0,77.27,5.15,-4.8
2018-10-16,73.0,74.15,72.75,73.3,73.7,2049.0,58.0,151021.0,1103.0,53.83,1.4,0.3
2018-10-15,72.85,73.5,72.8,73.05,73.07,3369.0,66.0,246161.0,2268.0,67.32,0.7,0.2
2018-10-12,71.85,74.9,71.8,72.8,73.13,32150.0,344.0,2351221.0,18840.0,58.6,3.1,0.95
2018-10-11,69.85,71.35,65.05,70.45,69.25,8253.0,139.0,571510.0,3744.0,45.37,6.3,0.6
2018-10-10,68.45,71.0,67.5,69.45,68.21,52958.0,659.0,3612133.0,25888.0,48.88,3.5,1.0
2018-10-09,69.1,71.0,66.25,67.85,68.39,19873.0,308.0,1359207.0,13008.0,65.46,4.75,-1.25
2018-10-08,72.6,73.7,65.75,67.1,69.11,17334.0,265.0,1198014.0,6460.0,37.27,7.95,-5.5
2018-10-05,72.95,75.0,71.0,73.5,73.36,15291.0,211.0,1121799.0,7079.0,46.3,4.0,0.55
2018-10-04,74.75,76.1,73.0,73.6,74.41,17641.0,194.0,1312667.0,9869.0,55.94,3.1,-1.15
2018-10-03,76.9,76.9,72.9,75.35,74.9,6364.0,166.0,476637.0,1813.0,28.49,4.0,-1.55
2018-10-01,73.4,76.0,72.65,75.5,74.06,6107.0,136.0,452295.0,1891.0,30.96,3.35,2.1
2018-09-28,75.0,77.9,71.65,74.4,74.8,23376.0,563.0,1748436.0,10680.0,45.69,6.25,-0.6
2018-09-27,81.05,83.15,74.45,74.95,77.99,25665.0,373.0,2001666.0,13312.0,51.87,8.7,-6.1
2018-09-26,81.95,84.9,80.1,81.05,81.96,29230.0,258.0,2395614.0,14525.0,49.69,4.8,-0.9
2018-09-25,82.15,83.0,78.2,82.35,81.49,44258.0,330.0,3606482.0,25142.0,56.81,4.8,0.2
2018-09-24,82.15,83.35,78.5,82.35,81.31,25522.0,370.0,2075208.0,8644.0,33.87,4.85,0.2
2018-09-21,84.0,85.55,78.2,82.95,83.22,248829.0,2601.0,20707745.0,84407.0,33.92,7.35,-1.05
2018-09-19,81.65,82.25,79.75,81.15,80.9,10210.0,154.0,825973.0,7122.0,69.76,2.5,-0.5
2018-09-18,83.4,84.1,80.5,81.15,82.09,22309.0,158.0,1831245.0,11333.0,50.8,3.6,-2.25
2018-09-17,83.55,86.0,82.65,84.6,85.01,5478.0,93.0,465666.0,2698.0,49.25,3.35,1.05
2018-09-14,84.8,85.15,80.55,82.15,82.81,9569.0,148.0,792424.0,882.0,9.22,4.6,-2.65
2018-09-12,81.6,84.2,81.6,82.35,82.57,3494.0,73.0,288494.0,1540.0,44.08,2.6,0.75
2018-09-11,84.55,84.9,82.0,82.5,83.3,8703.0,118.0,724919.0,4619.0,53.07,2.9,-2.05
2018-09-10,84.3,85.35,84.0,84.95,84.78,3997.0,98.0,338868.0,2285.0,57.17,1.35,0.65
2018-09-07,86.0,86.05,85.0,85.1,85.37,21814.0,106.0,1862202.0,14953.0,68.55,1.05,-0.9
2018-09-06,85.55,89.0,83.5,85.15,85.77,16974.0,306.0,1455880.0,5180.0,30.52,5.5,-0.4
2018-09-05,84.75,86.4,84.1,86.0,85.15,10001.0,177.0,851557.0,4053.0,40.53,2.3,1.25
2018-09-04,90.15,90.15,85.2,86.5,87.69,20463.0,334.0,1794476.0,8752.0,42.77,4.95,-3.65
2018-09-03,90.0,93.65,88.15,90.85,91.24,40235.0,460.0,3671161.0,13718.0,34.09,5.5,0.85
2018-08-31,87.55,89.55,87.55,87.9,88.21,8498.0,96.0,749575.0,4935.0,58.07,2.0,0.35
2018-08-30,88.7,89.9,87.1,87.75,88.04,18826.0,333.0,1657379.0,9359.0,49.71,2.8,-0.95
2018-08-29,86.85,91.0,86.85,88.9,89.5,10688.0,227.0,956627.0,2964.0,27.73,4.15,2.05
2018-08-28,88.2,88.35,86.0,86.55,86.75,5313.0,105.0,460881.0,2183.0,41.09,2.35,-1.65
2018-08-27,87.65,90.3,86.7,88.0,88.46,30762.0,531.0,2721203.0,12765.0,41.5,3.6,0.35
2018-08-24,88.95,90.55,86.35,86.65,87.89,15632.0,278.0,1373855.0,6803.0,43.52,4.2,-2.3
2018-08-23,91.9,93.5,88.65,89.8,91.5,71102.0,911.0,6505904.0,24154.0,33.97,4.85,-2.1
2018-08-21,90.0,95.2,88.8,91.6,93.39,93228.0,1247.0,8706381.0,35816.0,38.42,6.4,1.6
2018-08-20,89.6,93.0,89.0,90.65,91.39,67817.0,1121.0,6197609.0,21112.0,31.13,4.0,1.05
2018-08-17,90.95,91.7,88.5,89.15,90.23,40734.0,760.0,3675440.0,15356.0,37.7,3.2,-1.8
2018-08-16,83.0,94.8,83.0,90.25,90.88,141623.0,2145.0,12871400.0,35321.0,24.94,11.8,7.25
2018-08-14,85.5,86.65,83.85,85.3,84.93,35339.0,495.0,3001212.0,13324.0,37.7,2.8,-0.2
2018-08-13,79.1,83.2,75.95,82.85,80.17,24511.0,402.0,1965101.0,7622.0,31.1,7.25,3.75
2018-08-10,83.1,84.6,81.1,81.45,83.26,13004.0,225.0,1082711.0,6184.0,47.55,3.5,-1.65
2018-08-09,86.75,86.75,82.8,83.45,84.61,8440.0,123.0,714105.0,4530.0,53.67,3.95,-3.3
2018-08-08,82.95,85.5,81.0,84.5,83.15,6981.0,174.0,580486.0,3623.0,51.9,4.5,1.55
2018-08-07,85.1,85.1,82.7,82.95,83.44,13255.0,152.0,1106032.0,8060.0,60.81,2.4,-2.15
2018-08-06,85.25,86.85,84.0,85.2,85.05,16211.0,223.0,1378722.0,8369.0,51.63,2.85,-0.05
2018-08-03,87.9,87.9,84.95,85.25,85.82,52668.0,630.0,4520122.0,19532.0,37.09,2.95,-2.65
2018-08-02,81.75,86.4,81.3,85.85,84.45,22949.0,318.0,1938053.0,11210.0,48.85,5.1,4.1
2018-08-01,79.7,82.7,79.7,82.4,81.67,13196.0,205.0,1077723.0,7149.0,54.18,3.0,2.7
2018-07-31,83.25,84.65,80.9,81.25,82.84,28005.0,413.0,2319940.0,8184.0,29.22,3.75,-2.0
2018-07-30,83.4,83.4,78.75,82.35,80.72,57830.0,2354.0,4667952.0,21802.0,37.7,4.65,-1.05
2018-07-27,82.55,83.5,80.5,80.95,82.4,2600022.0,677.0,214243726.0,2525605.0,97.14,3.0,-1.6
2018-07-26,82.95,83.55,81.2,81.55,82.31,5953.0,97.0,490013.0,4070.0,68.37,2.35,-1.4
2018-07-25,84.7,85.0,81.55,82.2,83.39,2964.0,72.0,247163.0,1466.0,49.46,3.45,-2.5
2018-07-24,84.3,87.8,83.55,85.0,85.52,24315.0,327.0,2079475.0,10187.0,41.9,4.25,0.7
2018-07-23,84.6,86.95,84.0,85.4,85.1,14994.0,177.0,1275976.0,7767.0,51.8,2.95,0.8
2018-07-20,82.5,84.95,82.4,84.1,83.64,3964.0,66.0,331562.0,2261.0,57.04,2.55,1.6
2018-07-19,81.75,83.9,80.6,83.5,82.81,5266.0,90.0,436087.0,2332.0,44.28,3.3,1.75
2018-07-18,82.7,83.5,79.3,82.6,81.55,10142.0,193.0,827125.0,5086.0,50.15,4.2,-0.1
2018-07-17,80.4,84.25,80.0,83.35,81.74,10161.0,291.0,830579.0,5548.0,54.6,4.25,2.95
2018-07-16,79.2,82.15,77.65,81.1,80.71,10360.0,150.0,836155.0,6096.0,58.84,4.5,1.9
2018-07-13,82.8,83.1,80.0,81.45,81.11,4874.0,100.0,395347.0,1677.0,34.41,3.1,-1.35
2018-07-12,84.4,84.7,83.0,83.55,84.08,35307.0,248.0,2968437.0,23142.0,65.55,1.7,-0.85
2018-07-11,82.2,84.45,80.65,83.15,82.35,25866.0,473.0,2130022.0,11920.0,46.08,3.8,0.95
2018-07-10,75.0,82.2,74.25,80.85,79.12,30421.0,557.0,2406943.0,14178.0,46.61,7.95,5.85
2018-07-09,74.4,75.8,74.1,75.35,75.34,8585.0,121.0,646784.0,7861.0,91.57,1.7,0.95
2018-07-06,75.2,76.0,72.1,73.25,73.98,17730.0,164.0,1311612.0,13638.0,76.92,3.9,-1.95
2018-07-05,75.6,77.0,73.8,74.9,74.93,21650.0,295.0,1622312.0,12759.0,58.93,3.2,-0.7
2018-07-04,76.95,77.15,74.8,75.55,75.59,7979.0,100.0,603109.0,1885.0,23.62,2.35,-1.4
2018-07-03,75.95,76.9,75.15,76.3,76.07,2243.0,42.0,170630.0,1440.0,64.2,1.75,0.35
2018-07-02,73.7,76.7,72.5,75.95,74.99,18699.0,243.0,1402274.0,7012.0,37.5,4.2,2.25
2018-06-29,71.7,74.3,71.1,73.0,72.05,1398088.0,211.0,100737434.0,1332830.0,95.33,3.2,1.3
2018-06-28,70.9,72.25,70.0,71.6,71.11,7117.0,112.0,506120.0,3361.0,47.22,2.25,0.7
2018-06-27,75.0,75.0,70.0,71.4,71.52,57010.0,507.0,4077118.0,46616.0,81.77,5.0,-3.6
2018-06-26,78.0,78.0,73.3,73.85,74.44,13529.0,254.0,1007112.0,8665.0,64.05,4.7,-4.15
2018-06-25,79.95,79.95,76.25,76.8,78.06,66818.0,111.0,5216079.0,63206.0,94.59,3.7,-3.15
2018-06-22,79.15,79.25,77.3,78.55,78.02,4396.0,80.0,342971.0,1246.0,28.34,1.95,-0.6
2018-06-21,78.15,79.35,77.35,77.7,78.46,2821.0,53.0,221326.0,1550.0,54.95,2.0,-0.45
2018-06-20,77.1,79.0,76.8,78.1,78.2,13095.0,168.0,1024093.0,6602.0,50.42,2.2,1.0
2018-06-19,75.4,78.05,74.45,77.6,75.67,24871.0,310.0,1882084.0,9640.0,38.76,3.6,2.2
2018-06-18,78.55,78.55,76.5,77.0,77.17,11767.0,136.0,908111.0,10033.0,85.26,2.05,-1.55
2018-06-15,79.9,80.25,77.8,78.15,79.02,16590.0,155.0,1310947.0,8683.0,52.34,2.45,-1.75
2018-06-14,81.3,81.35,79.6,79.7,79.99,20616.0,102.0,1649154.0,16688.0,80.95,1.75,-1.6
2018-06-13,83.0,84.1,80.7,81.05,82.32,6469.0,127.0,532510.0,3062.0,47.33,3.4,-1.95
2018-06-12,82.05,83.5,82.05,82.95,82.78,19950.0,153.0,1651440.0,16505.0,82.73,1.45,0.9
2018-06-11,83.4,84.6,82.5,82.6,83.1,15603.0,102.0,1296623.0,12963.0,83.08,2.1,-0.8
2018-06-08,82.15,84.25,82.0,83.85,83.57,7769.0,76.0,649239.0,5580.0,71.82,2.25,1.7
2018-06-07,79.5,84.2,79.5,82.05,82.5,16474.0,220.0,1359046.0,7949.0,48.25,4.7,2.55
2018-06-06,78.25,81.7,78.25,79.75,80.12,5204.0,135.0,416965.0,3541.0,68.04,3.45,1.5
2018-06-05,80.35,80.4,77.75,77.95,78.98,31603.0,321.0,2496046.0,15897.0,50.3,2.65,-2.4
2018-06-04,82.0,82.95,78.2,80.75,80.78,4407.0,84.0,355994.0,2387.0,54.16,4.75,-1.25
2018-06-01,84.1,84.35,80.8,82.2,83.0,14218.0,206.0,1180088.0,6936.0,48.78,3.55,-1.9
2018-05-31,84.15,84.75,83.15,84.45,84.14,25334.0,240.0,2131610.0,20248.0,79.92,1.6,0.3
2018-05-30,85.0,85.9,82.9,84.45,84.57,30395.0,589.0,2570382.0,10435.0,34.33,3.0,-0.55
2018-05-29,82.5,85.5,82.5,84.05,83.78,54075.0,283.0,4530519.0,44073.0,81.5,3.0,1.55
2018-05-28,78.1,83.0,78.1,82.05,80.87,31785.0,286.0,2570487.0,18493.0,58.18,4.9,3.95
2018-05-25,78.75,79.05,76.6,77.6,77.76,89039.0,814.0,6923780.0,49323.0,55.39,2.45,-1.15
2018-05-24,79.0,79.5,75.7,78.7,77.71,61427.0,406.0,4773315.0,48852.0,79.53,3.8,-0.3
2018-05-23,79.95,80.0,78.5,78.9,79.02,27961.0,225.0,2209496.0,12126.0,43.37,1.5,-1.05
2018-05-22,80.5,81.0,79.35,79.85,80.0,25510.0,228.0,2040683.0,13403.0,52.54,1.65,-0.65
2018-05-21,81.5,81.6,79.65,80.8,80.53,18358.0,198.0,1478454.0,12636.0,68.83,1.95,-0.7
2018-05-18,84.65,85.45,81.45,81.8,83.06,24027.0,447.0,1995756.0,11626.0,48.39,4.0,-2.85
2018-05-17,81.1,84.85,80.75,84.0,83.19,27905.0,453.0,2321348.0,11847.0,42.45,4.1,2.9
2018-05-16,80.5,81.55,79.0,81.15,80.8,31915.0,454.0,2578711.0,22497.0,70.49,2.55,0.65
2018-05-15,82.2,84.6,80.3,80.55,82.33,47349.0,789.0,3898370.0,25799.0,54.49,4.3,-1.65
2018-05-14,81.25,82.0,79.95,81.5,80.1,1324399.0,1111.0,106090258.0,1259611.0,95.11,2.05,0.25
2018-05-11,81.9,82.05,80.25,81.1,81.12,42646.0,752.0,3459456.0,27914.0,65.46,1.8,-0.8
2018-05-10,84.05,85.0,80.5,80.9,82.92,41029.0,813.0,3402221.0,24519.0,59.76,4.5,-3.15
2018-05-09,84.45,85.0,83.6,84.5,84.52,41916.0,523.0,3542745.0,30051.0,71.69,1.4,0.05
2018-05-08,86.0,86.35,83.95,84.6,84.98,53285.0,887.0,4527966.0,18023.0,33.82,2.4,-1.4
2018-05-07,84.0,86.6,83.75,85.55,85.51,296136.0,2322.0,25323318.0,167601.0,56.6,2.85,1.55
2018-05-04,80.55,87.3,80.0,82.5,81.87,4687268.0,9386.0,383763399.0,3533544.0,75.39,7.3,1.95
2018-05-03,80.0,81.7,80.0,81.35,81.05,9376.0,290.0,759918.0,5911.0,63.04,1.7,1.35
2018-05-02,80.35,82.2,79.6,80.65,81.16,27210.0,641.0,2208488.0,19346.0,71.1,2.6,0.3
2018-04-30,79.7,81.5,79.55,79.6,80.43,24039.0,372.0,1933554.0,18151.0,75.51,1.95,-0.1
2018-04-27,82.0,82.0,79.25,79.75,79.91,97369.0,1255.0,7780405.0,58404.0,59.98,2.75,-2.25
2018-04-26,81.25,81.4,79.6,80.0,80.36,28785.0,465.0,2313121.0,20364.0,70.75,1.8,-1.25
2018-04-25,83.0,83.0,81.0,81.05,82.31,40851.0,860.0,3362642.0,22778.0,55.76,2.0,-1.95
2018-04-24,82.05,84.0,82.05,82.9,83.45,47565.0,213.0,3969432.0,40759.0,85.69,1.95,0.85
2018-04-23,82.7,84.75,82.55,82.85,83.35,9605.0,212.0,800609.0,4964.0,51.68,2.2,0.15
2018-04-20,87.9,87.9,83.25,83.7,85.01,55729.0,400.0,4737691.0,45282.0,81.25,4.65,-4.2
2018-04-19,84.5,85.1,84.15,84.85,84.89,11398.0,125.0,967538.0,10738.0,94.21,0.95,0.35
2018-04-18,83.85,84.9,83.65,83.95,84.05,5047.0,116.0,424219.0,3039.0,60.21,1.25,0.1
2018-04-17,84.0,86.0,83.7,84.25,84.18,11696.0,191.0,984577.0,7357.0,62.9,2.3,0.25
2018-04-16,83.7,84.9,83.0,84.25,83.87,7054.0,138.0,591596.0,2830.0,40.12,1.9,0.55
2018-04-13,84.5,85.1,83.75,84.15,84.29,6974.0,403.0,587839.0,4911.0,70.42,1.35,-0.35
2018-04-12,84.4,85.0,84.2,84.95,84.76,5479.0,651.0,464402.0,3942.0,71.95,0.8,0.55
2018-04-11,86.7,86.7,83.7,83.95,84.94,11421.0,285.0,970116.0,5292.0,46.34,3.0,-2.75
2018-04-10,85.5,86.0,84.5,84.95,85.28,20061.0,303.0,1710877.0,7879.0,39.28,1.5,-0.55
2018-04-09,89.3,89.3,83.55,84.8,85.27,48549.0,2817.0,4139669.0,18352.0,37.8,5.75,-4.5
2018-04-06,82.85,84.25,82.0,83.6,83.34,22806.0,1251.0,1900707.0,15672.0,68.72,2.25,0.75
2018-04-05,85.4,86.05,83.35,83.75,84.61,16789.0,253.0,1420537.0,11385.0,67.81,2.7,-1.65
2018-04-04,85.65,85.65,78.0,85.05,84.51,7358.0,163.0,621826.0,5354.0,72.76,7.65,-0.6
2018-04-03,83.85,85.35,83.85,84.95,84.91,9957.0,537.0,845404.0,7562.0,75.95,1.5,1.1
2018-04-02,85.3,85.65,84.55,84.65,85.04,3052.0,60.0,259544.0,1876.0,61.47,1.1,-0.65
2018-03-28,84.55,85.65,82.4,83.35,83.97,8383.0,127.0,703905.0,4617.0,55.08,3.25,-1.2
2018-03-27,85.1,87.0,83.85,85.05,85.54,13544.0,155.0,1158590.0,8581.0,63.36,3.15,-0.05
2018-03-26,85.8,85.8,84.0,84.55,84.61,29696.0,169.0,2512515.0,24521.0,82.57,1.8,-1.25
2018-03-23,88.0,88.0,85.9,86.45,86.41,20022.0,169.0,1730189.0,14045.0,70.15,2.1,-1.55
2018-03-22,89.6,89.6,88.0,88.2,88.52,13874.0,71.0,1228163.0,12447.0,89.71,1.6,-1.4
2018-03-21,89.2,90.35,88.1,88.2,89.37,9545.0,191.0,852999.0,7164.0,75.06,2.25,-1.0
2018-03-20,89.85,90.2,89.0,89.5,89.72,4287.0,94.0,384627.0,2578.0,60.14,1.2,-0.35
2018-03-19,90.7,90.8,87.6,90.65,89.59,4740.0,105.0,424654.0,2073.0,43.73,3.2,-0.05
2018-03-16,94.5,95.25,89.9,90.65,91.92,27955.0,201.0,2569705.0,24206.0,86.59,5.35,-3.85
2018-03-15,91.45,95.95,91.45,93.95,93.26,40342.0,121.0,3762345.0,36353.0,90.11,4.5,2.5
2018-03-14,90.75,91.95,90.7,91.25,91.25,5296.0,79.0,483238.0,2328.0,43.96,1.25,0.5
2018-03-13,91.05,92.75,90.6,92.05,91.29,14388.0,118.0,1313430.0,11848.0,82.35,2.15,1.0
2018-03-12,93.0,93.25,89.0,91.8,90.92,21223.0,271.0,1929496.0,13874.0,65.37,4.25,-1.2
2018-03-09,94.35,94.9,93.35,93.4,94.31,4004.0,68.0,377604.0,2659.0,66.41,1.55,-0.95
2018-03-08,95.65,95.65,93.25,93.95,94.02,42789.0,498.0,4022929.0,38855.0,90.81,2.4,-1.7
2018-03-07,95.6,96.2,94.15,94.65,95.28,15743.0,128.0,1500031.0,8439.0,53.6,2.05,-0.95
2018-03-06,96.1,97.0,95.0,95.35,95.59,17971.0,762.0,1717764.0,13953.0,77.64,2.0,-0.75
2018-03-05,97.25,97.25,95.45,95.6,95.73,4638.0,89.0,443997.0,2781.0,59.96,1.8,-1.65
2018-03-01,96.0,96.75,95.35,95.55,95.85,23560.0,270.0,2258184.0,18019.0,76.48,1.4,-0.45
2018-02-28,96.0,96.45,95.55,96.0,96.0,198612.0,1494.0,19066671.0,197178.0,99.28,0.9,0.0
2018-02-27,97.4,97.4,95.9,96.0,96.51,16858.0,174.0,1626958.0,11063.0,65.62,1.5,-1.4
2018-02-26,96.3,98.0,95.9,97.25,96.94,26881.0,410.0,2605964.0,15488.0,57.62,2.1,0.95
2018-02-23,96.5,96.5,95.25,95.6,95.92,25409.0,573.0,2437199.0,20557.0,80.9,1.25,-0.9
2018-02-22,98.0,98.0,95.4,96.15,96.14,29319.0,301.0,2818818.0,23896.0,81.5,2.6,-1.85
2018-02-21,98.5,101.0,97.0,98.5,98.87,862706.0,704.0,85296723.0,840810.0,97.46,4.0,0.0
2018-02-20,95.6,97.85,95.6,96.65,96.4,16968.0,369.0,1635646.0,11433.0,67.38,2.25,1.05
2018-02-19,97.2,99.45,97.0,97.85,97.82,8046.0,256.0,787049.0,3627.0,45.08,2.45,0.65
2018-02-16,104.4,109.8,98.1,99.35,101.55,78665.0,1192.0,7988336.0,37665.0,47.88,11.7,-5.05
2018-02-15,112.1,112.1,102.1,104.65,106.5,32064.0,401.0,3414892.0,22370.0,69.77,10.0,-7.45
